part_id|part_definition_id|part_product_class_id|common_part_catalog_id|preferred_supplier_id|part_family_id|stock_card_create_date|part_season
21208|10852|335|7|1|2|2012-03-27|NULL
21235|5728|335|7|1|2|2012-08-08|NULL
21314|3806|126|7|1|2|2010-04-09|NULL
21326|10604|148|7|1|2|2007-09-04|NULL
21341|3172|428|7|1|2|2007-07-03|NULL
21414|4186|377|7|1|2|2008-11-03|Yaz Mevsimsel
21465|11711|487|7|1|2|2007-05-08|NULL
21626|4107|187|7|1|2|2006-10-20|NULL
21788|9530|487|7|1|2|2007-10-09|NULL
21860|2446|399|7|1|2|2007-01-18|NULL
21894|7719|487|7|1|2|2006-10-19|NULL
22723|6741|320|7|1|2|2012-07-24|NULL
22758|8303|297|7|1|2|2012-11-15|NULL
22762|10715|335|7|1|1|2016-11-08|NULL
22776|775|337|7|1|2|2012-04-24|NULL
22873|7184|487|7|1|1|2016-12-15|NULL
22892|1939|415|7|1|1|2012-12-24|NULL
22908|11817|466|7|1|2|2014-06-25|NULL
22993|10708|178|7|1|2|2012-11-27|Yaz Mevsimsel
23041|9678|266|7|1|1|2020-03-23|NULL
23081|3386|218|7|1|1|2015-09-29|Yaz Mevsimsel
23128|2860|294|7|1|1|2017-11-01|NULL
23237|3795|138|7|1|1|2016-09-02|Kış Mevsimsel
23795|4949|492|7|1|1|2015-12-14|NULL
23858|8783|261|7|1|2|2011-10-26|Kış Mevsimsel
23879|6669|199|12|1|2|2008-06-03|NULL
23950|3471|184|7|1|1|2018-01-30|Kış Mevsimsel
24058|6513|487|7|1|2|2010-08-13|NULL
24114|2255|426|7|1|1|2017-12-01|NULL
24199|1939|415|7|1|1|2015-06-03|NULL
24357|9415|461|7|1|1|2015-09-16|NULL
24405|8933|480|7|1|1|2018-03-01|NULL
24430|5376|261|7|1|2|2010-08-12|Kış Mevsimsel
24799|9015|261|39|1|1|2018-01-31|Kış Mevsimsel
24810|1600|245|10|1|1|2017-10-09|NULL
24828|4249|237|11|1|1|2020-03-26|NULL
24876|2145|550|39|1|2|2011-01-20|NULL
24901|11025|619|39|1|2|2004-12-24|Yaz Mevsimsel
25010|3795|138|11|1|2|2011-05-17|Kış Mevsimsel
25161|4687|470|3|1|2|2011-03-30|NULL
25250|9151|196|3|1|2|2011-08-19|NULL
25257|4632|179|3|1|1|2014-04-25|Kış Mevsimsel
25281|10207|184|3|1|2|2011-11-03|Kış Mevsimsel
25348|11532|414|3|1|2|2012-08-10|NULL
25377|9578|487|3|1|2|2010-10-22|NULL
25498|9582|197|3|1|1|2014-07-11|NULL
25844|1986|267|11|1|2|2005-01-25|Kış Mevsimsel
25999|4159|588|39|1|2|2007-08-02|NULL
26024|2107|547|39|1|2|2014-11-24|NULL
26123|225|304|32|1|2|2008-05-09|NULL
26125|6741|320|10|1|2|2016-05-23|NULL
26169|11166|606|3|1|2|2008-10-08|NULL
26240|4261|492|3|1|2|2006-02-16|NULL
26382|9811|492|3|1|2|2011-05-26|NULL
26426|4949|555|23|1|2|2011-05-03|NULL
26685|3298|474|3|1|1|2013-01-14|NULL
26833|9582|197|3|1|2|2006-11-06|NULL
26834|9582|197|3|1|2|2006-11-01|NULL
27021|11557|447|3|1|2|2009-09-03|NULL
27124|7188|470|3|1|2|2011-10-24|NULL
27205|7848|241|3|1|2|2009-03-18|NULL
27206|8783|261|3|1|2|2008-09-17|Kış Mevsimsel
47432|11404|598|32|1|1|2015-03-18|NULL
47437|6030|554|32|1|2|2013-11-11|NULL
47564|196|310|5|2|1|2018-10-12|NULL
47626|372|335|24|1|1|2016-05-05|NULL
47744|2159|148|39|1|1|2016-06-24|NULL
47849|6002|370|32|1|1|2016-07-26|Yaz Mevsimsel
47854|6006|362|32|1|1|2019-08-26|Yaz Mevsimsel
47949|9000|261|6|5|275|2014-05-07|Kış Mevsimsel
48156|4805|261|32|1|1|2014-09-23|Kış Mevsimsel
48184|2837|290|14|1|1|2020-01-20|NULL
48194|3827|133|32|1|1|2019-07-16|NULL
48320|288|236|32|1|1|2018-07-27|NULL
48508|4055|454|3|1|1|2016-08-24|NULL
48530|3285|262|10|1|1|2016-04-08|NULL
48538|1030|202|3|1|1|2016-10-05|NULL
48805|6018|458|3|1|1|2017-06-08|NULL
49057|4186|616|5|2|1|2018-07-31|NULL
49120|2222|487|5|2|1|2018-05-02|NULL
49144|744|391|5|2|1|2020-06-09|NULL
49169|682|445|5|2|1|2020-01-31|NULL
49392|10180|397|5|2|1|2017-10-09|NULL
49430|7603|492|5|2|1|2017-10-09|NULL
49491|4186|616|5|2|1|2008-07-04|NULL
49818|9609|487|5|2|1|2012-06-07|NULL
49820|1190|404|5|2|1|2008-07-04|NULL
49953|682|445|5|2|1|2010-10-11|NULL
50123|10182|426|5|2|1|2004-12-24|NULL
50290|10218|467|5|2|1|2006-03-24|NULL
50315|1472|456|5|2|1|2004-12-24|NULL
50339|5362|487|5|2|1|2005-12-26|NULL
50502|486|199|5|2|1|2004-12-24|NULL
50612|5806|487|25|1|2|2004-12-24|NULL
50673|1987|272|3|1|411|2004-12-24|Kış Mevsimsel
50754|2453|467|5|2|1|2016-11-29|NULL
50790|9685|572|24|1|442|2004-12-24|Kış Mevsimsel
50878|2597|301|24|1|2|2008-06-05|NULL
51070|7483|487|3|1|2|2005-04-04|NULL
51391|695|392|3|1|1|2014-07-09|NULL
51399|1972|459|3|1|2|2006-12-14|NULL
51426|5206|467|3|1|436|2004-12-24|NULL
51461|10187|426|3|1|2|2004-12-24|NULL
51554|4379|225|3|1|1|2013-06-06|NULL
51577|3395|586|24|1|2|2011-07-26|NULL
51634|4407|618|32|1|2|2010-10-19|NULL
51808|7281|137|32|1|1|2017-04-13|NULL
51929|1286|439|3|1|1|2013-01-16|NULL
51996|1734|492|10|1|2|2011-07-26|NULL
52030|6053|492|16|2|341|2014-05-20|NULL
52093|1005|365|32|1|1|2014-01-28|Yaz Mevsimsel
52185|103|250|10|1|2|2011-07-04|Yaz Mevsimsel
52259|3827|133|32|1|1|2017-12-25|NULL
52304|4949|492|3|1|2|2009-12-09|NULL
52317|9032|255|3|1|2|2009-07-30|Kış Mevsimsel
52657|1942|415|6|5|231|2016-07-01|NULL
52670|7455|444|6|5|180|2016-10-12|NULL
52705|4949|492|24|1|1|2016-05-26|NULL
52795|892|427|6|5|275|2015-02-13|NULL
52803|695|392|6|5|252|2015-02-13|NULL
53061|4576|426|6|5|231|2014-01-22|NULL
53063|4577|426|6|5|231|2014-03-26|NULL
53087|10623|459|6|5|231|2016-01-26|NULL
53261|3890|578|7|1|556|2004-12-24|NULL
53297|11727|487|25|1|2|2004-12-24|NULL
53492|9053|269|3|1|1|2018-05-09|Kış Mevsimsel
53894|9178|572|7|1|1|2018-12-25|Kış Mevsimsel
54058|4729|285|7|1|1|2015-06-03|NULL
54250|6756|487|25|1|2|2012-04-02|NULL
54331|9802|487|7|1|1|2016-07-20|NULL
54341|5893|441|7|1|1|2017-01-17|NULL
54380|9806|446|7|1|1|2016-11-03|NULL
54417|5456|488|7|1|2|2013-04-24|NULL
54581|480|199|7|1|1|2018-01-17|NULL
54649|4949|261|7|1|2|2010-10-07|Kış Mevsimsel
54790|9032|255|7|1|2|2012-01-13|Kış Mevsimsel
54800|11535|250|7|1|2|2012-09-03|Yaz Mevsimsel
54844|7636|422|7|1|1|2016-01-19|NULL
54948|6053|481|7|1|1|2019-02-04|NULL
55127|7277|335|15|1|2|2004-12-24|NULL
55160|211|306|15|1|2|2009-12-09|NULL
55204|11177|428|7|1|2|2012-07-17|NULL
55260|10479|396|7|1|2|2010-04-06|NULL
55272|2714|426|7|1|532|2004-12-24|NULL
29569|1814|426|6|5|231|2014-02-14|NULL
29587|5025|487|6|5|341|2014-02-18|NULL
29865|4942|265|6|5|231|2014-01-22|NULL
30024|5102|261|6|5|275|2014-02-24|Kış Mevsimsel
30099|7785|410|6|5|180|2014-01-22|NULL
30181|2145|624|6|5|252|2016-09-26|NULL
30248|8588|403|6|5|341|2016-12-21|NULL
30598|6016|242|6|5|231|2019-07-23|Yaz Mevsimsel
30739|1579|179|6|5|231|2016-10-14|Kış Mevsimsel
30838|805|446|6|5|180|2017-04-11|NULL
31033|5983|554|32|1|505|2004-12-24|NULL
31214|6656|455|4|1|2|2007-02-22|NULL
31294|4826|261|39|1|2|2008-03-11|Kış Mevsimsel
31642|4261|488|4|1|2|2012-06-27|NULL
31754|6374|236|9|1|2|2004-12-24|NULL
31797|6663|202|9|1|2|2010-05-13|NULL
32020|1734|624|4|1|2|2005-05-20|NULL
32092|337|303|4|1|2|2008-01-23|NULL
32343|7555|391|4|1|2|2008-03-12|NULL
32418|22|466|4|1|2|2004-12-24|NULL
32573|3419|204|4|1|1|2018-01-24|NULL
32900|6717|468|4|1|1|2016-09-06|NULL
33298|10852|147|4|1|1|2017-10-23|NULL
33351|3747|130|4|1|1|2017-09-25|NULL
33641|1972|459|4|1|2|2011-02-24|NULL
33694|5260|469|4|1|2|2011-12-21|NULL
33784|4059|492|4|1|1|2020-06-15|NULL
33902|3141|540|4|1|2|2012-10-08|NULL
33918|9213|261|23|1|2|2012-10-15|Kış Mevsimsel
34329|8337|447|4|1|2|2011-08-22|NULL
34402|5456|197|4|1|2|2012-03-27|NULL
34455|4949|487|4|1|2|2012-05-22|NULL
34493|10237|426|4|1|1|2016-08-25|NULL
34495|2313|426|4|1|2|2010-10-25|NULL
34798|6374|236|4|1|1|2018-01-25|NULL
35055|4186|616|4|1|1|2013-08-14|NULL
35132|225|360|4|1|1|2013-04-26|NULL
35245|1734|426|4|1|2|2011-07-29|NULL
35290|10237|426|4|1|1|2014-05-30|NULL
35389|4687|470|4|1|2|2012-02-06|NULL
35435|1972|459|4|1|1|2014-07-02|NULL
35673|11993|210|4|1|2|2010-06-15|Yaz Mevsimsel
35826|9213|261|39|1|1|2015-01-23|Kış Mevsimsel
35952|3779|661|4|1|1|2013-06-11|NULL
36479|7636|422|4|1|2|2006-02-28|NULL
36531|9475|424|4|1|2|2006-12-20|NULL
36549|10218|426|4|1|2|2009-08-17|NULL
36565|5456|426|4|1|2|2009-11-05|NULL
36929|9116|201|4|1|2|2010-08-25|NULL
37090|9196|572|9|1|1|2018-02-05|Kış Mevsimsel
37383|10218|426|4|1|1|2015-06-09|NULL
37540|2254|397|4|1|1|2015-06-09|NULL
38361|4989|487|6|5|341|2017-03-13|NULL
38438|5923|487|6|5|341|2017-03-22|NULL
38574|3298|474|6|5|341|2017-11-14|NULL
38748|8606|195|6|5|231|2017-03-14|NULL
38977|7461|492|5|2|1|2016-07-26|NULL
38982|2228|487|5|2|1|2020-08-11|NULL
39094|802|197|5|2|1|2016-07-26|NULL
39178|7577|487|6|5|341|2018-01-11|NULL
39193|10184|426|6|5|231|2018-01-11|NULL
39247|3913|487|16|2|1|2019-01-02|NULL
39364|8783|261|6|5|275|2018-01-19|Kış Mevsimsel
39503|9188|370|3|1|1|2016-09-21|Yaz Mevsimsel
39615|1734|487|3|1|1|2014-07-07|NULL
39655|11625|392|3|1|2|2012-08-27|NULL
39736|10218|426|3|1|2|2013-06-13|NULL
39850|1913|179|3|1|1|2017-03-29|Kış Mevsimsel
40055|1972|459|3|1|1|2014-03-27|NULL
40329|3724|179|3|1|1|2014-09-15|Kış Mevsimsel
40333|3570|257|3|1|1|2017-09-06|Kış Mevsimsel
40554|2484|403|6|5|341|2014-09-01|NULL
40607|6085|417|11|1|231|2014-03-14|NULL
40802|8607|487|6|5|341|2015-07-08|NULL
40812|8783|261|6|5|275|2017-10-16|Kış Mevsimsel
40826|3979|194|6|5|180|2018-01-22|NULL
40863|67|179|6|5|231|2016-09-08|Kış Mevsimsel
40889|1981|179|6|5|231|2016-11-17|Kış Mevsimsel
41173|311|662|5|2|1|2014-09-23|NULL
41197|4186|616|5|2|1|2017-07-20|NULL
41217|4713|283|5|2|1|2017-01-06|NULL
55429|4949|263|35|1|2|2011-06-08|NULL
55460|5191|446|7|1|2|2008-10-30|NULL
55467|5983|554|7|1|505|2004-12-24|NULL
55509|6669|261|7|1|2|2007-09-25|Kış Mevsimsel
55534|6030|554|7|1|2|2006-07-11|NULL
55560|6123|493|7|1|2|2004-12-24|NULL
55640|6327|179|7|1|2|2011-10-04|Kış Mevsimsel
55931|9582|197|7|1|410|2004-12-24|NULL
55947|1623|662|33|1|2|2004-12-24|NULL
56010|2729|329|9|1|2|2007-03-06|NULL
56137|1972|459|3|1|2|2007-08-23|NULL
56148|5319|441|24|1|2|2007-03-13|NULL
56175|4805|492|12|1|2|2006-12-19|NULL
56295|4261|616|3|1|2|2004-12-24|NULL
56444|10182|426|3|1|2|2004-12-24|NULL
56585|2060|467|3|1|2|2007-08-15|NULL
56750|4841|184|9|1|2|2010-10-25|Kış Mevsimsel
56786|4359|294|4|1|2|2010-12-10|NULL
56890|4949|624|10|1|2|2004-12-24|NULL
57111|7455|444|10|1|2|2011-11-28|NULL
57571|10184|426|3|1|2|2011-09-12|NULL
57644|1258|250|3|1|1|2019-09-17|Yaz Mevsimsel
57861|1913|179|3|1|1|2015-02-19|Kış Mevsimsel
57887|11025|377|3|1|2|2011-11-10|Yaz Mevsimsel
57946|3395|586|4|1|1|2017-02-02|NULL
58032|4968|426|4|1|1|2017-02-02|NULL
58051|10184|426|4|1|1|2017-02-02|NULL
58211|5226|397|4|1|1|2018-04-20|NULL
58423|7479|390|4|1|1|2016-10-12|NULL
58467|744|391|4|1|1|2018-02-19|NULL
58480|5242|415|4|1|1|2016-10-11|NULL
58703|11457|591|9|1|427|2004-12-24|NULL
59015|4186|622|13|1|567|2005-12-02|NULL
59209|10345|487|4|1|2|2004-12-24|NULL
59430|5206|467|13|1|436|2004-12-24|NULL
59452|1743|555|9|1|2|2008-03-28|NULL
59609|1553|257|4|1|2|2006-08-01|Kış Mevsimsel
59617|1986|268|4|1|411|2004-12-24|Kış Mevsimsel
59814|9582|197|4|1|2|2004-12-30|NULL
60159|6717|468|4|1|1|2015-12-25|NULL
60279|1528|618|4|1|2|2012-01-11|NULL
60329|2145|110|9|1|2|2011-03-07|NULL
60422|225|304|4|1|2|2010-01-25|NULL
60706|11683|157|4|1|1|2018-02-06|NULL
61059|997|493|21|1|2|2009-11-16|NULL
61213|1388|266|4|1|2|2012-06-14|NULL
61263|4818|261|13|1|2|2011-08-02|Kış Mevsimsel
61268|1900|179|4|1|2|2011-11-28|Kış Mevsimsel
61534|9582|200|4|1|2|2012-01-11|NULL
61646|6030|554|21|1|2|2017-01-10|NULL
61841|8355|540|4|1|2|2017-05-02|NULL
61993|11843|466|4|1|506|2004-12-30|NULL
62094|8945|196|4|1|2|2004-12-24|NULL
62236|7732|467|4|1|2|2008-03-13|NULL
62293|10218|426|4|1|2|2004-12-24|NULL
62483|2184|261|39|1|2|2012-11-28|Kış Mevsimsel
62751|10591|426|4|1|2|2008-11-05|NULL
62855|2228|403|4|1|2|2011-10-13|NULL
62870|5877|487|4|1|1|2016-11-29|NULL
62942|5268|415|4|1|2|2011-10-18|NULL
63097|330|470|4|1|2|2008-11-05|NULL
63098|7188|470|4|1|2|2009-11-16|NULL
63282|4361|294|4|1|2|2012-03-06|NULL
63292|4261|492|4|1|2|2009-09-08|NULL
63729|2222|487|4|1|2|2009-10-12|NULL
63821|10477|487|4|1|2|2009-06-29|NULL
63839|4949|492|4|1|2|2010-03-19|NULL
63960|6030|261|4|1|2|2009-02-06|Kış Mevsimsel
63995|3583|265|4|1|2|2011-10-13|NULL
64054|822|424|4|1|2|2012-04-19|NULL
64082|349|499|4|1|2|2010-05-20|NULL
64204|9582|200|4|1|2|2011-11-28|NULL
64293|903|427|4|1|2|2013-05-16|NULL
64491|10477|487|4|1|2|2012-06-25|NULL
64908|5393|487|4|1|1|2017-03-07|NULL
64915|5935|487|4|1|1|2014-11-05|NULL
64935|11901|466|4|1|1|2014-12-19|NULL
65035|4949|555|13|1|1|2017-05-30|NULL
65089|3424|262|4|1|1|2016-10-06|NULL
65267|10218|426|4|1|1|2016-10-12|NULL
65375|4391|263|4|1|1|2013-04-08|NULL
65383|840|425|4|1|1|2013-08-12|NULL
41282|10156|426|5|2|1|2013-02-21|NULL
41307|9980|487|5|2|1|2013-12-12|NULL
41555|8783|261|5|2|1|2016-04-11|Kış Mevsimsel
41585|6364|178|5|2|1|2017-10-02|Yaz Mevsimsel
41661|7706|184|5|2|1|2015-10-14|Kış Mevsimsel
41828|747|446|5|2|1|2013-01-15|NULL
41829|747|446|5|2|1|2013-01-15|NULL
42105|1734|487|3|1|1|2012-09-10|NULL
42106|1734|487|3|1|1|2013-10-23|NULL
42175|10184|426|3|1|1|2014-05-26|NULL
42331|10218|426|3|1|1|2017-07-04|NULL
42410|4055|454|6|5|341|2017-11-08|NULL
42512|2824|472|12|1|1|2016-08-17|NULL
42541|6140|493|12|1|1|2014-06-27|NULL
42811|4407|377|3|1|1|2016-03-11|Yaz Mevsimsel
42826|4261|492|3|1|1|2018-11-26|NULL
43011|2800|498|3|1|1|2013-05-17|NULL
43022|5267|415|3|1|1|2012-09-10|NULL
43104|2250|396|3|1|1|2013-03-25|NULL
43267|4186|616|6|5|231|2014-01-22|NULL
43308|2366|487|6|5|341|2014-01-22|NULL
43521|1986|267|6|5|180|2014-01-22|Kış Mevsimsel
43535|9548|467|6|5|231|2014-04-21|NULL
43716|4379|225|24|1|1|2018-09-18|NULL
44010|7521|450|16|2|1|2017-12-08|NULL
44146|5166|391|6|5|307|2016-02-16|NULL
44272|2228|403|3|1|2|2011-11-14|NULL
44290|6513|426|3|1|2|2008-12-26|NULL
44311|7206|416|3|1|1|2016-11-11|NULL
44407|8778|210|35|1|1|2018-02-20|Yaz Mevsimsel
44507|3565|555|3|1|2|2011-08-18|NULL
44815|5267|415|6|5|231|2015-01-12|NULL
44847|2395|467|6|5|231|2014-02-27|NULL
44854|7743|410|6|5|180|2014-02-11|NULL
44887|5084|487|6|5|341|2014-04-21|NULL
44961|3436|265|6|5|231|2015-10-12|NULL
44977|1119|414|6|5|275|2014-02-18|NULL
45009|5791|426|6|5|231|2014-02-18|NULL
45048|9578|487|6|5|341|2014-07-16|NULL
45325|4122|618|32|1|2|2009-04-15|NULL
45344|1734|328|21|1|2|2011-11-02|NULL
45635|9128|487|3|1|2|2010-01-21|NULL
45639|5323|441|26|1|1|2017-11-02|NULL
45673|11557|447|3|1|2|2009-05-13|NULL
45811|1205|499|3|1|1|2016-10-13|NULL
45902|1734|261|3|1|2|2011-09-28|Kış Mevsimsel
46078|4385|225|10|1|1|2016-05-23|NULL
46230|9653|415|10|1|1|2016-04-06|NULL
46358|7687|487|3|1|1|2016-10-25|NULL
46371|2255|397|3|1|1|2017-03-31|NULL
46403|5741|473|9|1|1|2016-05-25|NULL
46431|4687|470|3|1|1|2018-05-09|NULL
46502|4055|490|3|1|1|2016-04-08|Yaz Mevsimsel
46866|4186|487|33|1|2|2004-12-24|NULL
47120|11782|466|5|2|1|2011-07-05|NULL
47283|9685|572|39|1|1|2015-04-06|Kış Mevsimsel
47433|11404|598|32|1|1|2013-10-01|NULL
47487|215|299|32|1|1|2016-10-10|NULL
47638|424|314|4|1|2|2013-11-11|NULL
47674|1734|147|32|1|2|2013-08-27|NULL
47695|3764|138|32|1|1|2016-09-05|Kış Mevsimsel
47756|4949|487|24|1|1|2014-05-09|NULL
48031|9000|248|32|1|1|2017-05-02|NULL
48066|9111|179|26|1|1|2014-07-04|Kış Mevsimsel
48174|9222|261|39|1|1|2017-07-21|Kış Mevsimsel
48265|6184|483|32|1|341|2017-11-28|NULL
48545|1866|179|3|1|1|2016-04-08|Kış Mevsimsel
48638|4407|572|32|1|1|2016-03-30|Kış Mevsimsel
48865|5905|442|3|1|1|2018-12-20|NULL
48890|3138|231|3|1|1|2015-05-14|NULL
49019|834|106|3|1|1|2014-04-01|NULL
49088|10184|426|5|2|1|2017-06-09|NULL
49338|10184|426|5|2|1|2017-10-09|NULL
49356|2222|487|5|2|1|2017-10-09|NULL
49433|10180|396|5|2|1|2017-10-09|NULL
49467|9582|200|5|2|1|2017-10-09|NULL
49538|3565|426|5|2|1|2013-09-09|NULL
49557|6030|487|5|2|1|2011-01-25|NULL
49558|7203|389|5|2|1|2011-06-29|NULL
49564|5550|415|5|2|1|2014-06-13|NULL
49641|9838|472|5|2|1|2013-03-11|NULL
49680|1553|257|5|2|1|2009-09-23|Kış Mevsimsel
50576|11076|487|10|1|2|2004-12-24|NULL
50854|3059|110|35|1|548|2004-12-24|NULL
50937|7278|335|5|2|1|2006-07-13|NULL
50942|4724|282|24|1|2|2007-08-29|NULL
51209|11563|212|3|1|2|2007-01-22|NULL
51356|5923|487|3|1|2|2007-01-31|NULL
51367|3419|195|3|1|409|2004-12-24|NULL
51470|2062|487|9|1|2|2004-12-24|NULL
51537|863|427|3|1|2|2015-02-04|NULL
51538|7203|389|3|1|2|2005-08-26|NULL
51616|11465|591|4|1|2|2012-11-05|NULL
51774|3184|606|24|1|2|2008-07-04|NULL
51820|973|487|32|1|2|2012-07-11|NULL
51860|9486|424|3|1|2|2011-03-14|NULL
51934|7980|552|24|1|2|2010-11-24|NULL
51952|7596|410|3|1|1|2014-09-23|NULL
52103|11499|221|16|2|1|2016-07-25|NULL
53389|2955|261|39|1|2|2015-05-26|Kış Mevsimsel
53511|4949|426|7|1|1|2018-02-19|NULL
53765|10539|179|25|1|440|2004-12-24|Kış Mevsimsel
53818|4379|225|7|1|1|2016-10-04|NULL
54082|11174|466|7|1|2|2011-01-03|NULL
54096|303|400|7|1|1|2015-07-30|NULL
54152|6513|426|7|1|2|2010-09-28|NULL
54220|6021|366|7|1|1|2013-04-10|Yaz Mevsimsel
54310|6618|437|7|1|2|2011-06-14|NULL
54521|7848|241|7|1|1|2018-09-28|NULL
54798|1080|179|7|1|1|2015-05-26|Kış Mevsimsel
54870|10822|417|7|1|2|2011-06-28|NULL
54957|8783|261|7|1|2|2013-03-18|Kış Mevsimsel
55173|5983|335|7|1|2|2004-12-24|NULL
55182|3795|138|7|1|2|2007-12-05|Kış Mevsimsel
55275|5456|426|7|1|1|2013-07-29|NULL
55277|2714|426|7|1|532|2004-12-24|NULL
55421|5267|415|7|1|2|2008-01-23|NULL
55476|1734|487|7|1|2|2004-12-24|NULL
55516|10831|492|7|1|2|2010-04-27|NULL
55724|1058|414|7|1|2|2006-09-19|NULL
55892|5456|488|7|1|2|2005-04-20|NULL
55926|4949|492|7|1|2|2004-12-24|NULL
55990|338|303|3|1|2|2006-12-27|NULL
56218|1005|365|23|1|2|2005-06-24|Yaz Mevsimsel
56242|6663|202|39|1|2|2004-12-24|NULL
56353|4181|618|9|1|2|2006-08-25|NULL
56355|631|618|9|1|2|2007-07-02|NULL
56401|11009|618|3|1|2|2007-07-25|NULL
56579|10218|426|3|1|2|2007-07-17|NULL
56647|7874|552|39|1|2|2008-12-02|NULL
56894|4148|589|10|1|395|2004-12-24|NULL
57319|995|147|3|1|2|2015-04-10|NULL
57547|9480|424|3|1|2|2011-02-21|NULL
57632|7221|487|3|1|2|2010-04-26|NULL
57694|11006|466|3|1|2|2010-04-26|NULL
57837|3555|261|3|1|2|2010-04-26|Kış Mevsimsel
58047|10586|426|4|1|1|2017-02-02|NULL
58434|1734|487|4|1|1|2016-10-12|NULL
58581|6404|261|4|1|1|2017-08-07|Kış Mevsimsel
58608|11547|489|4|1|1|2018-05-23|NULL
58916|3833|432|39|1|2|2004-12-24|NULL
59229|7636|422|4|1|2|2004-12-30|NULL
59253|10145|427|4|1|2|2004-12-24|NULL
59260|10155|426|4|1|2|2004-12-30|NULL
59824|5819|250|4|1|2|2004-12-24|Yaz Mevsimsel
60017|2228|403|4|1|2|2007-10-17|NULL
60076|976|202|21|1|2|2011-06-06|NULL
60337|927|118|9|1|2|2015-03-30|NULL
60432|8670|303|4|1|1|2014-07-22|NULL
60505|811|303|4|1|2|2008-09-15|NULL
60507|8668|303|4|1|2|2010-06-15|NULL
60881|2800|467|4|1|2|2011-08-16|NULL
60927|389|466|4|1|2|2009-12-10|NULL
61023|2800|498|4|1|2|2011-11-23|NULL
61378|3298|474|4|1|2|2013-10-24|NULL
61405|7805|179|4|1|2|2012-04-18|Kış Mevsimsel
61487|11557|447|4|1|2|2011-07-14|NULL
61489|5456|467|4|1|2|2010-03-01|NULL
61523|9582|200|4|1|2|2012-01-11|NULL
61726|1734|262|4|1|2|2004-12-24|NULL
61892|9480|424|4|1|2|2011-09-07|NULL
61959|7189|440|4|1|2|2004-12-24|NULL
61970|5360|417|13|1|2|2009-04-16|NULL
62106|1734|261|4|1|2|2009-05-05|Kış Mevsimsel
27450|9724|619|39|1|1|2017-05-04|Yaz Mevsimsel
27566|6399|247|3|1|1|2016-10-14|NULL
27622|2107|547|24|1|1|2015-05-20|NULL
27713|9252|396|3|1|1|2016-07-22|NULL
28072|1135|498|3|1|1|2016-03-09|NULL
28147|380|493|3|1|1|2015-06-23|NULL
28189|4949|467|3|1|1|2014-12-04|NULL
28389|5456|488|3|1|1|2015-06-05|NULL
28624|1163|499|3|1|1|2015-02-04|NULL
28762|9480|424|3|1|1|2017-05-22|NULL
28798|2222|487|3|1|1|2017-05-22|NULL
29003|3548|261|3|1|1|2018-07-25|Kış Mevsimsel
29258|215|299|11|1|1|2015-11-17|NULL
29385|836|471|11|1|1|2015-06-08|NULL
29437|4628|261|6|5|275|2017-03-22|Kış Mevsimsel
29492|8107|241|11|1|1|2017-05-22|NULL
29566|2694|487|6|5|341|2014-04-21|NULL
29589|2412|426|6|5|231|2014-02-14|NULL
29614|7988|487|6|5|341|2014-02-14|NULL
29618|7030|487|6|5|341|2014-01-22|NULL
29649|11982|487|6|5|341|2014-01-22|NULL
29845|5073|179|6|5|231|2014-03-10|Kış Mevsimsel
29897|3609|195|6|5|231|2014-02-24|NULL
29901|3598|195|6|5|231|2014-02-24|NULL
29927|1811|426|6|5|231|2014-01-22|NULL
29940|2295|392|6|5|252|2014-04-21|NULL
29962|1232|416|6|5|180|2014-11-11|NULL
30020|9624|197|6|5|180|2014-01-22|NULL
30072|10014|467|6|5|231|2014-04-21|NULL
30168|4186|616|6|5|231|2015-06-18|NULL
30335|5469|487|6|5|341|2015-09-28|NULL
30618|3993|231|6|5|341|2015-11-12|NULL
30701|7521|450|6|5|341|2020-08-12|NULL
30783|11602|407|6|5|252|2015-06-17|NULL
31141|727|130|9|1|399|2004-12-24|NULL
31144|4086|487|22|1|2|2009-04-22|NULL
31450|9685|572|4|1|442|2006-01-24|Kış Mevsimsel
31500|6021|366|4|1|2|2007-11-30|Yaz Mevsimsel
31599|2313|426|4|1|2|2004-12-24|NULL
31619|10218|426|4|1|2|2008-01-28|NULL
31789|9582|200|4|1|2|2007-11-28|NULL
31919|4265|618|4|1|2|2013-12-13|NULL
32309|7479|390|4|1|2|2008-10-28|NULL
32349|6030|554|4|1|2|2005-05-25|NULL
32434|5231|397|4|1|2|2007-11-06|NULL
32462|4949|492|13|1|2|2009-06-15|NULL
32548|11499|221|4|1|2|2008-05-05|NULL
32676|4322|294|4|1|2|2008-09-05|NULL
32831|9596|200|4|1|1|2020-06-19|NULL
32880|9596|200|4|1|2|2008-02-21|NULL
33000|4186|616|4|1|2|2011-02-24|NULL
33050|9685|572|4|1|1|2015-11-27|Kış Mevsimsel
33074|1371|555|4|1|2|2016-01-14|NULL
33185|3065|107|4|1|1|2018-01-15|NULL
33342|4301|316|4|1|2|2012-09-18|NULL
33365|6577|487|4|1|2|2011-09-08|NULL
33456|10156|426|4|1|1|2014-10-20|NULL
33870|9838|472|4|1|1|2017-06-16|NULL
33924|1734|261|4|1|2|2016-01-19|Kış Mevsimsel
34071|8067|178|4|1|1|2016-02-18|Yaz Mevsimsel
34104|8791|184|4|1|2|2011-02-24|Kış Mevsimsel
